"AM","Silves","Unidade Basica de Saude da Familia Zolima Garcia","Centro de Saúde/unidade Básica","2018594"
"AM","Tabatinga","Unidade Prisional de Tabatinga","Centro de Saúde/unidade Básica","6798837"
"AM","Tabatinga","Centro de Saude do Bairro Tancredo Neves","Centro de Saúde/unidade Básica","3413888"
"AM","Tabatinga","Centro de Saude do Bairro Sao Francisco","Centro de Saúde/unidade Básica","3413926"
"AM","Tabatinga","Centro de Saude do Bairro Nova Esperanca","Centro de Saúde/unidade Básica","3413918"
"AM","Tabatinga","Centro de Saude do Bairro de Santa Rosa","Centro de Saúde/unidade Básica","3413861"
"AM","Tabatinga","Casa de Saude Municipal Conceicao Alencar","Centro de Saúde/unidade Básica","2017105"
"AM","Tabatinga","Centro de Saude do Bairro Brilhante","Centro de Saúde/unidade Básica","6657206"
"AM","Tabatinga","Unidade de Saude Indigena de Umariacu II","Centro de Saúde/unidade Básica","6712606"
"AM","Tapauá","Unidade Basica da Familia do Beaba","Posto de Saúde","3180891"
"AM","Tapauá","Posto de Saude da Enseada","Posto de Saúde","2012596"
"AM","Tapauá","Posto de Saude da Foz do Tapaua","Centro de Saúde/unidade Básica","3180867"
"AM","Tapauá","Posto de Saude do Rio Purus","Centro de Saúde/unidade Básica","5054591"
"AM","Tapauá","Unidade Basica da Familia do Sao Joao","Centro de Saúde/unidade Básica","2012588"
"AM","Tapauá","Unidade Basica da Familia do Acai","Centro de Saúde/unidade Básica","2012561"
"AM","Tefé","Posto de Saude da Missao Evert Jurgens","Posto de Saúde","6058353"
"AM","Tefé","Posto de Saude de Maranata","Posto de Saúde","6283594"
"AM","Tefé","Posto de Saude Sao Francisco","Posto de Saúde","6283608"
"AM","Tefé","Posto de Saude Agrovila I","Posto de Saúde","6364144"
"AM","Tefé","Posto de Saude Colonia Ventura","Posto de Saúde","6364160"
"AM","Tefé","Centro de Saude Dra Maira Fachini","Centro de Saúde/unidade Básica","3581799"
"AM","Tefé","Centro de Saude Irma Adonai","Centro de Saúde/unidade Básica","2016176"
"AM","Tefé","Centro de Saude Rossini Barbosa Lima","Centro de Saúde/unidade Básica","3581659"
"AM","Tefé","Centro de Saude Abial","Centro de Saúde/unidade Básica","2016168"
"AM","Tefé","Centro de Saude de Sao Miguel","Centro de Saúde/unidade Básica","3581748"
"AM","Tefé","Centro de Saude Mutirao","Centro de Saúde/unidade Básica","3581675"
"AM","Tefé","Centro de Saude Dr Jose Lins","Centro de Saúde/unidade Básica","6364217"
"AM","Tefé","Unidade Basica de Saude Jerusalem","Centro de Saúde/unidade Básica","6817564"
"AM","Tonantins","Posto de Saude Sao Francisco de Tonantins","Posto de Saúde","2012790"
"AM","Tonantins","Centro de Saude de Tonantins","Centro de Saúde/unidade Básica","2012812"
"AM","Uarini","Centro de Saude Mario Lopes","Centro de Saúde/unidade Básica","3320413"
"AM","Urucará","Unidade Basica de Saude Osvaldo da Silva de Oliveira","Posto de Saúde","5060818"
"AM","Urucará","Unidade Basica de Saude Pastor Clinton","Posto de Saúde","3524957"
"AM","Urucará","Unidade Basica de Saude Mundinha Mendonca","Posto de Saúde","3453944"
"AM","Urucará","Unidade Basica de Saude Ana Costa de Macedo","Posto de Saúde","3420094"
"AM","Urucará","Centro de Saude Judite Torres da Cunha","Centro de Saúde/unidade Básica","4004868"
"AM","Urucurituba","Posto de Saude Raul Alves","Posto de Saúde","3620026"
"AM","Urucurituba","Posto de Saude Santo Antonio","Posto de Saúde","3620212"
"AM","Urucurituba","Posto de Saude Augusto Montenegro","Posto de Saúde","3619990"
"AM","Urucurituba","Centro de Saude Domingas Rolim Mourao","Centro de Saúde/unidade Básica","3005364"
"RR","Amajari","Posto de Saude Sao Francisco Amajari","Posto de Saúde","2319772"
"RR","Amajari","Posto de Saude do Mutamba","Posto de Saúde","2319780"
"RR","Amajari","Posto de Saude Maloca do Aningal","Posto de Saúde","2657236"
"RR","Amajari","Posto de Saude Araca do Amajari","Posto de Saúde","2590123"
"RR","Amajari","Posto de Saude Ponta da Serra","Posto de Saúde","2566192"
"RR","Amajari","Posto de Saude Tres Coracoes","Posto de Saúde","2320649"
"RR","Amajari","Posto de Saude Guariba Amajari","Posto de Saúde","2657465"
"RR","Amajari","Posto de Saude do Tepequem","Posto de Saúde","2319705"
"RR","Amajari","Posto de Saude Maloca do Ouro","Posto de Saúde","2319675"
"RR","Amajari","Posto de Saude do Pesqueiro","Posto de Saúde","2319691"
"RR","Amajari","Posto de Saude Trairao I","Posto de Saúde","2319683"
"RR","Amajari","Posto de Saude da Serra","Posto de Saúde","2319721"
"RR","Amajari","Posto de Saude Leao de Ouro","Posto de Saúde","2657252"
"RR","Amajari","Posto de Saude Sao Sebastiao","Posto de Saúde","2657244"
"RR","Amajari","Posto de Saude Bom Jesus","Posto de Saúde","6570909"
"RR","Amajari","PSF Unidade de Saude da Familia","Centro de Saúde/unidade Básica","2319713"
"RR","Amajari","Centro de Saude Jair da Silva Mota","Centro de Saúde/unidade Básica","2319667"
"RR","Alto Alegre","Centro de Saude 4 Pef Surucucu","Centro de Saúde/unidade Básica","2589850"
"RR","Alto Alegre","Posto de Saude Anta","Posto de Saúde","2319942"
"RR","Alto Alegre","Posto de Saude Sucuba","Posto de Saúde","2319896"
"RR","Alto Alegre","Posto de Saude Paredao Novo","Posto de Saúde","2657198"
"RR","Alto Alegre","Posto de Saude Maloca do Pium","Posto de Saúde","2319934"
"RR","Alto Alegre","Posto de Saude Maloca do Raimundao","Posto de Saúde","2657473"
"RR","Alto Alegre","Posto de Saude Maloca do Truaru","Posto de Saúde","2798417"
"RR","Alto Alegre","Posto de Saude Boqueirao","Posto de Saúde","2589818"
"RR","Alto Alegre","Posto de Saude Vila Sao Silvestre","Posto de Saúde","2319918"
"RR","Alto Alegre","Centro de Saude Ana Pereira","Centro de Saúde/unidade Básica","2319969"
"RR","Alto Alegre","Posto de Saude do Taiano","Centro de Saúde/unidade Básica","2589796"
"RR","Boa Vista","Centro de Prevencao do Cancer Ginecologico","Centro de Saúde/unidade Básica","2320606"
"RR","Boa Vista","Centro de Saude Prisional Rr","Centro de Saúde/unidade Básica","6758444"
"RR","Boa Vista","Unidade Movel Ses","Unidade Móvel Terrestre","2657139"
"RR","Boa Vista","Unidade Movel Especializada","Unidade Móvel Terrestre","6235476"
"RR","Boa Vista","Posto de Saude Serra do Truaru","Posto de Saúde","2319810"
"RR","Boa Vista","Posto de Saude Vista Alegre","Posto de Saúde","2319802"
"RR","Boa Vista","Posto de Saude do Milho","Posto de Saúde","2319829"
"RR","Boa Vista","Unidade de Saude da Ufrr","Centro de Saúde/unidade Básica","4004965"
"RR","Boa Vista","Casa Saude da Familia Cambara","Centro de Saúde/unidade Básica","2566540"
"RR","Boa Vista","Centro de Saude Asa Branca","Centro de Saúde/unidade Básica","2744465"
"RR","Boa Vista","Casa Saude da Familia Cauame","Centro de Saúde/unidade Básica","2566303"
"RR","Boa Vista","Servico de Assistencia Social Pmrr","Centro de Saúde/unidade Básica","2657015"
"RR","Boa Vista","Casa Saude da Familia Jardim Floresta","Centro de Saúde/unidade Básica","2566265"
"RR","Boa Vista","Centro de Saude Olenka Macellaro Thome Vieira","Centro de Saúde/unidade Básica","2744511"
"RR","Boa Vista","Casa Saude da Familia Uniao","Centro de Saúde/unidade Básica","2550261"
"RR","Boa Vista","Centro de Saude Pricuma","Centro de Saúde/unidade Básica","2744538"
"RR","Boa Vista","Centro de Saude Delio Tupinamba","Centro de Saúde/unidade Básica","2744481"
"RR","Boa Vista","Centro de Saude 13 de Setembro","Centro de Saúde/unidade Básica","2744449"
"RR","Boa Vista","Casa Saude da Familia Cinturao Verde","Centro de Saúde/unidade Básica","2566648"
"RR","Boa Vista","Casa Saude da Familia Carana","Centro de Saúde/unidade Básica","2566753"
"RR","Boa Vista","Casa Saude da Familia Pintolandia","Centro de Saúde/unidade Básica","2566559"
"RR","Boa Vista","Centro de Saude Silvio Lofego Botelho","Centro de Saúde/unidade Básica","2744570"
"RR","Boa Vista","Casa Saude da Familia Dr Silvio Leite","Centro de Saúde/unidade Básica","2566508"
"RR","Boa Vista","Centro de Saude Prof Mariano de Andrade","Centro de Saúde/unidade Básica","2744546"
"RR","Boa Vista","Casa Saude da Familia Senador Helio Campos II","Centro de Saúde/unidade Básica","2566591"
"RR","Boa Vista","Casa Saude da Familia Santa Luzia","Centro de Saúde/unidade Básica","2566583"
"RR","Boa Vista","Casa Saude da Familia Sen H Campos","Centro de Saúde/unidade Básica","2566605"
"RR","Boa Vista","Centro de Controle de Zoonoses","Centro de Saúde/unidade Básica","2566184"
"RR","Boa Vista","Casa Saude da Familia Raiar do Sol","Centro de Saúde/unidade Básica","2566729"
"RR","Boa Vista","Centro de Saude Ione Santiago","Centro de Saúde/unidade Básica","2744554"
"RR","Boa Vista","Centro de Saude Buritis","Centro de Saúde/unidade Básica","2744473"
"RR","Boa Vista","Centro de Saude 31 de Marco","Centro de Saúde/unidade Básica","2744457"
"RR","Boa Vista","Casa Saude da Familia Equatorial","Centro de Saúde/unidade Básica","2566737"
"RR","Boa Vista","Centro de Saude Sao Vicente","Centro de Saúde/unidade Básica","2744562"
"RR","Boa Vista","Casa Saude da Familia Alvorada","Centro de Saúde/unidade Básica","2566524"
"RR","Boa Vista","Casa Saude da Familia Santa Tereza","Centro de Saúde/unidade Básica","2566451"
"RR","Boa Vista","Casa Saude da Familia Mecejana","Centro de Saúde/unidade Básica","2566400"
"RR","Boa Vista","Casa Saude da Familia Jardim Primavera","Centro de Saúde/unidade Básica","2566478"
"RR","Boa Vista","Guarda Municipal","Centro de Saúde/unidade Básica","5405548"
"RR","Boa Vista","Unidade de Saude Lupercio Lima Ferreira","Centro de Saúde/unidade Básica","5446627"
"RR","Boa Vista","Centro de Saude Pastor Luciano Galdino","Centro de Saúde/unidade Básica","6006396"
"RR","Boa Vista","Aygara Motta Pereira","Centro de Saúde/unidade Básica","6571999"
"RR","Boa Vista","Unidade Movel Oftalmologica","Unidade Móvel Terrestre","2320711"
"RR","Boa Vista","Unidade Movel Expresso Saude","Unidade Móvel Terrestre","2320738"
"RR","Boa Vista","Unidade Movel P A Nova Amazonia","Unidade Móvel Terrestre","5325099"
"RR","Boa Vista","Odontosesc","Unidade Móvel Terrestre","5380677"
"RR","Bonfim","Posto de Saude Pium","Posto de Saúde","2320134"
"RR","Bonfim","Posto de Saude Manoa","Posto de Saúde","2320126"
"RR","Bonfim","Posto de Saude Moscou","Posto de Saúde","2320096"
"RR","Bonfim","Centro de Saude 1 Pef","Centro de Saúde/unidade Básica","2320010"
"RR","Bonfim","PS Vila Vilena","Posto de Saúde","2589966"
"RR","Bonfim","PS Diminiz Diniz da Silva","Posto de Saúde","3068927"
"RR","Bonfim","Posto de Saude do Tucano","Posto de Saúde","2319888"
"RR","Bonfim","PS Nova Esperanca","Posto de Saúde","2320088"
"RR","Bonfim","Centro de Saude Cristino Jose da Silva","Centro de Saúde/unidade Básica","2320053"
"RR","Bonfim","UBS Sao Francisco","Centro de Saúde/unidade Básica","2320029"
"RR","Bonfim","Unidade Movel 26","Unidade Móvel Terrestre","2320061"
"RR","Bonfim","Unidade Movel 25","Unidade Móvel Terrestre","6369669"
"RR","Cantá","Posto de Saude Km 25","Posto de Saúde","2320347"
"RR","Cantá","Posto de Saude do Canauani","Posto de Saúde","2320312"
"RR","Cantá","Posto de Saude Confianca III","Posto de Saúde","2320282"
"RR","Cantá","Posto de Saude Confianca III Vila Central","Posto de Saúde","2590107"
"RR","Cantá","Posto de Saude Serra Grande I","Posto de Saúde","2320266"
"RR","Cantá","Posto de Diagnostico de Malaria","Posto de Saúde","2657090"
"RR","Cantá","Posto de Saude Serra Grande II","Posto de Saúde","2320290"
"RR","Cantá","Posto de Saude Sao Raimundo","Posto de Saúde","2657082"
"RR","Cantá","Posto de Saude da Malacacheta","Posto de Saúde","2320304"
"RR","Cantá","Posto de Saude do Canta","Posto de Saúde","2320258"
"RR","Cantá","Posto de Saude Canauani","Posto de Saúde","2657074"
"RR","Cantá","Posto de Saude Felix Pinto","Posto de Saúde","2320363"
"RR","Cantá","Posto de Saude Confianca II Vic I","Posto de Saúde","2320339"
"RR","Cantá","Posto de Saude Vicinal 10","Posto de Saúde","2320231"
"RR","Cantá","Posto de Saude Vila Caxias","Posto de Saúde","2320355"
"RR","Cantá","Posto de Saude Confianca III Vic 08","Posto de Saúde","2657457"
"RR","Cantá","Posto de Saude Taba Lascada","Posto de Saúde","2320320"
"RR","Cantá","Posto de Saude Vila Uniao","Posto de Saúde","2590115"
"RR","Cantá","Posto de Saude Borges Leal","Posto de Saúde","2320274"
"RR","Cantá","Posto de Saude 13 de Maio","Posto de Saúde","3612848"
"RR","Cantá","Centro de Saude Sebastiao Rodrigues Silva","Centro de Saúde/unidade Básica","2320207"
"RR","Cantá","Unidade Movel de Saude","Unidade Móvel Terrestre","2320223"
"RR","Caracaraí","Posto de Saude Baruana Km 55 Rr 170","Posto de Saúde","2657406"
"RR","Caracaraí","Posto de Saude Apurui","Posto de Saúde","2476673"
"RR","Caracaraí","Posto de Saude de Vista Alegre","Posto de Saúde","2320746"
"RR","Caracaraí","Posto de Saude Serra Dourada","Posto de Saúde","4005104"
"RR","Caracaraí","Posto de Saude Nicacio Brazao Lago Grande","Posto de Saúde","3068943"
"RR","Caracaraí","Posto de Saude Santa M do Xeruini","Posto de Saúde","2657422"
"RR","Caracaraí","Posto de Saude Sacai","Posto de Saúde","2657260"
"RR","Caracaraí","Centro de Convivencia Casa do Idoso","Posto de Saúde","2320754"
"RR","Caracaraí","Posto de Saude Sao Jose","Posto de Saúde","2657023"
"RR","Caracaraí","Posto de Saude Novo Paraiso","Posto de Saúde","2476681"
"RR","Caracaraí","Posto de Saude Petrolina No Norte","Posto de Saúde","2476665"
"RR","Caracaraí","Posto de Saude Amajau Cachoeirinha","Posto de Saúde","2657279"
"RR","Caracaraí","Posto de Saude do Ita Rr 170 Km 75","Posto de Saúde","2657392"
"RR","Caracaraí","Posto de Saude Felipe Nery Caicubi","Posto de Saúde","2657376"
"RR","Caracaraí","Posto de Saude Panacarica","Posto de Saúde","2657414"
"RR","Caracaraí","Posto de Saude Terra Preta","Posto de Saúde","2657430"
"RR","Caracaraí","Posto de Saude Rio Dias","Posto de Saúde","6800084"
"RR","Caracaraí","Posto de Saude Anfremon Ferreira de Figueiredo","Centro de Saúde/unidade Básica","2589893"
"RR","Caracaraí","P S F Rural","Centro de Saúde/unidade Básica","2589907"
"RR","Caracaraí","Centro de Saude Manoel Luiz Rodrigues","Centro de Saúde/unidade Básica","2476657"
"RR","Caracaraí","Posto de Saude Renato Costa Santiago","Centro de Saúde/unidade Básica","4005112"
"RR","Caracaraí","Unidade Movel de Caracarai","Unidade Móvel Terrestre","3222624"
"RR","Caroebe","Posto de Saude Jatapuzinho","Posto de Saúde","2589842"
"RR","Caroebe","Centro de Saude Claiton O da Silva","Centro de Saúde/unidade Básica","2589834"
"RR","Caroebe","Centro de Saude Walter Gomes Portela","Centro de Saúde/unidade Básica","2476738"
"RR","Iracema","P S Ana Hipolito dos Santos","Posto de Saúde","2320916"
"RR","Iracema","Casa Saude da Familia","Posto de Saúde","6814581"
"RR","Iracema","Centro de Saude Irma Camila","Centro de Saúde/unidade Básica","2320762"
"RR","Mucajaí","Posto de Saude Frida Schillreff","Posto de Saúde","2476770"
"RR","Mucajaí","Posto de Saude Francisco Alves Lima","Posto de Saúde","2476762"
"RR","Mucajaí","Posto de Saude Sabino Paulo da Silva","Posto de Saúde","3036340"
"RR","Mucajaí","Posto de Saude Zenir Matos de Almeida","Posto de Saúde","2320843"
"RR","Mucajaí","Posto de Saude Sagrada Familia","Posto de Saúde","6886795"
"RR","Mucajaí","Posto de Saude J Flores","Posto de Saúde","6895107"
"RR","Mucajaí","Centro de Saude III Justino Linhares Alves","Centro de Saúde/unidade Básica","3036332"
"RR","Mucajaí","Centro de Saude I Mucajai","Centro de Saúde/unidade Básica","2320894"
"RR","Mucajaí","Centro de Saude II Apiau","Centro de Saúde/unidade Básica","2320851"
"RR","Normandia","Posto de Saude do Xumina","Posto de Saúde","2320479"
"RR","Normandia","Posto de Saude Canavial","Posto de Saúde","2320495"
"RR","Normandia","Posto de Saude Camara","Posto de Saúde","2590077"
"RR","Normandia","Posto de Saude Gaviao","Posto de Saúde","2320444"
"RR","Normandia","Posto de Saude Canavial","Posto de Saúde","2590085"
"RR","Normandia","Posto de Saude Tucuma","Posto de Saúde","2320517"
"RR","Normandia","Posto de Saude Olho Dagua","Posto de Saúde","2320428"
"RR","Normandia","Posto de Saude do Escondido","Posto de Saúde","2590093"
"RR","Normandia","Centro de Saude 2 Pef Normandia","Centro de Saúde/unidade Básica","2320533"
"RR","Normandia","Posto de Saude Napoleao","Posto de Saúde","2320398"
"RR","Normandia","Posto de Saude Guariba","Posto de Saúde","2320509"
"RR","Normandia","Posto de Saude Vizela","Posto de Saúde","2320460"
"RR","Normandia","Posto de Saude Maloca do Xumina","Posto de Saúde","2566249"
"RR","Normandia","Posto de Saude do Araca","Posto de Saúde","2320371"
"RR","Normandia","Posto de Saude Itacutu","Posto de Saúde","2320525"
"RR","Normandia","Centro de Saude Iracema Galvao","Centro de Saúde/unidade Básica","2320401"
"RR","Pacaraima","Posto de Saude Sao Jose","Posto de Saúde","2590034"
"RR","Pacaraima","Posto de Saude Macuxana","Posto de Saúde","2589974"
"RR","Pacaraima","Posto de Saude Surumu","Posto de Saúde","2319985"
"RR","Pacaraima","Posto de Saude Andre Fernandes","Posto de Saúde","2320002"
"RR","Pacaraima","Unidade Movel de Saude","Posto de Saúde","2590026"
"RR","Pacaraima","Posto de Saude Maloca do Taxi","Posto de Saúde","2590018"
"RR","Pacaraima","Posto de Saude do Suapi","Posto de Saúde","6890784"
"RR","Pacaraima","Unidade de Referencia de Saude da Familia","Centro de Saúde/unidade Básica","2320568"
"RR","Rorainópolis","Posto de Saude Nova Colina","Posto de Saúde","2320827"
"RR","Rorainópolis","Posto de Saude Manoel Luiz Rodrigues","Posto de Saúde","2817764"
"RR","Rorainópolis","Posto de Saude Vila Martins Pereira","Posto de Saúde","2476746"
"RR","Rorainópolis","Posto de Saude Jundia","Posto de Saúde","2320819"
"RR","Rorainópolis","Posto de Saude Vila do Equador","Posto de Saúde","2320835"
"RR","Rorainópolis","Posto de Saude Luiz Alvez da Silva","Posto de Saúde","6798616"
"RR","Rorainópolis","Posto de Saude Anisio Silva","Posto de Saúde","6697402"
"RR","Rorainópolis","Centro de Saude Dra Maria Yandara","Centro de Saúde/unidade Básica","2476754"
"RR","Rorainópolis","Odontomovel de Rorainopolis","Unidade Móvel Terrestre","6818307"
"RR","São João da Baliza","Centro de Saude de Sao Joao da Baliza","Centro de Saúde/unidade Básica","2320770"
"RR","São João da Baliza","Posto de Saude Nelson Dias Fernandes","Centro de Saúde/unidade Básica","5412161"
"RR","São João da Baliza","Unidade Movel de Sao Joao da Baliza","Unidade Móvel Terrestre","2566133"
"RR","São Luiz","Posto de Saude Serra Dourada","Posto de Saúde","2657287"
"RR","São Luiz","Posto de Saude de Vila Moderna","Posto de Saúde","3061698"
"RR","São Luiz","Centro de Saude Regina Ribeiro Paiva","Centro de Saúde/unidade Básica","2320789"
"RR","São Luiz","Unidade Movel de Sao Luiz","Unidade Móvel Terrestre","2320797"
"RR","Uiramutã","Posto de Saude Ticoca","Posto de Saúde","2657163"
"RR","Uiramutã","Posto Medico Vila do Mutum","Posto de Saúde","2320177"
"RR","Uiramutã","Posto de Saude Soco","Posto de Saúde","2590131"
"RR","Uiramutã","Posto de Saude do Maracana I","Posto de Saúde","2320193"
"RR","Uiramutã","Posto de Saude Agua Fria","Posto de Saúde","2566230"
"RR","Uiramutã","Posto de Saude Agua Fria","Posto de Saúde","2320150"
"RR","Uiramutã","Posto de Saude Soco","Posto de Saúde","5183383"
"RR","Uiramutã","Centro de Saude Uiramuta","Centro de Saúde/unidade Básica","2320185"
"RR","Uiramutã","Unidade Saude da Familia Uiramuta","Centro de Saúde/unidade Básica","5877946"
"PA","Abaetetuba","Posto de Saude Urubueua Cabeceira","Posto de Saúde","4005422"
"PA","Abaetetuba","Posto de Saude Furo Grande","Posto de Saúde","4005287"
"PA","Abaetetuba","Posto Saude Vila de Beja","Posto de Saúde","4005201"
"PA","Abaetetuba","Posto de Saude Urubueua Fatima","Posto de Saúde","4005392"
"PA","Abaetetuba","Posto de Saude Rio Jupariquara","Posto de Saúde","4005503"
"PA","Abaetetuba","Posto de Saude Xingu","Posto de Saúde","4005406"
"PA","Abaetetuba","Posto de Saude Maracapucu Santa Maria","Posto de Saúde","4005198"
"PA","Abaetetuba","Posto de Saude Tucumandubazinho","Posto de Saúde","4005384"
"PA","Abaetetuba","Posto de Saude Piquiarana","Posto de Saúde","4005341"
"PA","Abaetetuba","Posto de Saude Mauba","Posto de Saúde","4005325"
"PA","Abaetetuba","Posto de Saude Ilha do Capim","Posto de Saúde","4005317"
"PA","Abaetetuba","Posto de Saude Panacuera Grande","Posto de Saúde","4005414"
"PA","Abaetetuba","Posto de Saude Rio Doce","Posto de Saúde","3097722"
"PA","Abaetetuba","Posto de Saude Guajara de Beja","Posto de Saúde","4005309"
"PA","Abaetetuba","Posto de Saude Coracao de Jesus","Posto de Saúde","4005279"
"PA","Abaetetuba","Posto de Saude Furo da Prainha","Posto de Saúde","4005295"
"PA","Abaetetuba","Posto de Saude Baixo Paruru","Posto de Saúde","4005449"
"PA","Abaetetuba","Posto de Saude Rio Quianduba","Posto de Saúde","4005481"
"PA","Abaetetuba","Posto de Saude de Itacuruca","Posto de Saúde","4005171"
"PA","Abaetetuba","Posto de Saude Campompema","Posto de Saúde","4005457"
"PA","Abaetetuba","Posto de Saude Tucumanduba","Posto de Saúde","4005333"
"PA","Abaetetuba","Posto de Saude Tauera Acu","Posto de Saúde","4005376"
"PA","Abaetetuba","Posto de Saude Ajuazinho","Posto de Saúde","4005163"
"PA","Abaetetuba","Posto de Saude Sao Jose","Posto de Saúde","4005368"
"PA","Abaetetuba","Posto de Saude Rio Sapucajuba","Posto de Saúde","4005473"
"PA","Abaetetuba","Unidade Saude da Familia Colonia Joao Miranda","Centro de Saúde/unidade Básica","4005228"
"PA","Abaetetuba","Unidade de Saude da Familia do Algodoal","Centro de Saúde/unidade Básica","4005554"
"PA","Abaetetuba","Centro de Recuperacao do Sistema Penal de Abaetetuba","Centro de Saúde/unidade Básica","3097749"
"PA","Abaetetuba","Centro de Saude Dr Heraldo Pantoja","Centro de Saúde/unidade Básica","4005538"
"PA","Abaetetuba","Unidade Saude da Familia Vila de Beja","Centro de Saúde/unidade Básica","3153622"
"PA","Abaetetuba","Unidade Saude da Familia Murutinga","Centro de Saúde/unidade Básica","4005511"
"PA","Abaetetuba","Unidade Saude da Familia Centro de Paz","Centro de Saúde/unidade Básica","3843661"
"PA","Abaetetuba","Unidade de Saude da Familia Arumanduba","Centro de Saúde/unidade Básica","4005430"
"PA","Abaetetuba","Unidade Saude da Familia Pontilhao","Centro de Saúde/unidade Básica","4005570"
"PA","Abaetetuba","Centro de Saude de Abaetetuba","Centro de Saúde/unidade Básica","2619563"
"PA","Abaetetuba","Centro de Testagem e Aconselhamento","Centro de Saúde/unidade Básica","3097730"
"PA","Abaetetuba","Vigilancia Epidemiologica","Centro de Saúde/unidade Básica","2825384"
"PA","Abaetetuba","Unidade de Vigilancia Sanitaria","Centro de Saúde/unidade Básica","4005562"
"PA","Abaetetuba","Centro de Saude de Francilandia","Centro de Saúde/unidade Básica","4005465"
"PA","Abaetetuba","Unidade de Saude da Familia da Aviacao","Centro de Saúde/unidade Básica","5872502"
"PA","Abaetetuba","Unidade de Saude da Familia do Sao Joao","Centro de Saúde/unidade Básica","6440576"
"PA","Abaetetuba","Unidade de Saude da Familia Antonia Sobrinho","Centro de Saúde/unidade Básica","6489001"
"PA","Abaetetuba","Unidade de Saude da Familia do Sao Sebastiao","Centro de Saúde/unidade Básica","6489036"
"PA","Abaetetuba","Unidade Movel Pescador de Saude","Unidade Móvel Fluvial","3165396"
"PA","Abaetetuba","Unidade Movel","Unidade Móvel Terrestre","4005589"
"PA","Abaetetuba","Unidade Movel Ginecologica","Unidade Móvel Terrestre","5417171"
"PA","Abel Figueiredo","Unidade de Saude da Familia Cidade Alta","Centro de Saúde/unidade Básica","2616548"
"PA","Abel Figueiredo","Unidade de Saude da Familia Tancredo Neves","Centro de Saúde/unidade Básica","2329379"
"PA","Abel Figueiredo","Unidade de Saude da Familia Bela Vista","Centro de Saúde/unidade Básica","2616556"
"PA","Acará","Posto de Saude de Sao Domingos","Posto de Saúde","2329549"
"PA","Acará","Posto de Saude do Furo do Maracuja","Posto de Saúde","2329476"
"PA","Acará","Posto de Saude do Sao Joao","Posto de Saúde","2621282"
"PA","Acará","Posto de Saude do Itancoa Mirim","Posto de Saúde","2329514"
"PA","Acará","Posto de Saude Acara Acu","Posto de Saúde","2329522"
"PA","Acará","PSF da Vila Sao Jose","Posto de Saúde","2621347"
"PA","Acará","Posto de Saude do Livramento","Posto de Saúde","2621304"
"PA","Acará","Posto de Saude do Sao Lourenco","Posto de Saúde","2621320"
"PA","Acará","Posto de Saude da Colatina","Posto de Saúde","2621290"
"PA","Acará","Posto de Saude Santana do Acara","Posto de Saúde","2329492"
"PA","Acará","Unidade Saude da Familia Baiaquara","Centro de Saúde/unidade Básica","2621339"
"PA","Acará","Esf da Boa Vista","Centro de Saúde/unidade Básica","2329530"
"PA","Acará","Centro de Saude da Cidade","Centro de Saúde/unidade Básica","2329468"
"PA","Acará","Esf Ipitinga","Centro de Saúde/unidade Básica","2621312"
"PA","Acará","Unidade Saude da Familia Genipauba","Centro de Saúde/unidade Básica","2621355"
"PA","Acará","Centro de Saude Vila do Guaruma","Centro de Saúde/unidade Básica","2329506"
"PA","Afuá","Posto de Saude de Sao Damiao","Posto de Saúde","2315815"
"PA","Afuá","Posto de Saude Serraria Pequena","Posto de Saúde","2315920"
"PA","Afuá","Posto de Saude Jurupary","Posto de Saúde","2316129"
"PA","Afuá","Posto de Saude Furo da Cidade","Posto de Saúde","2315947"
"PA","Afuá","Posto de Sao Camilo","Posto de Saúde","2316110"
"PA","Afuá","Posto de Saude Maniva","Posto de Saúde","2315955"
"PA","Afuá","Posto de Saude de Ararama","Posto de Saúde","2316188"
"PA","Afuá","Posto de Saude Joao Rocha","Posto de Saúde","2315939"
"PA","Afuá","Posto de Saude de Jupaty","Posto de Saúde","2315963"
"PA","Afuá","Posto de Saude Rio Vieirinha","Posto de Saúde","2316196"
"PA","Afuá","Unidade de Saude da Familia do Capim Marinho","Posto de Saúde","6590039"
"PA","Água Azul do Norte","Unidade de Saude da Familia III","Posto de Saúde","2329409"
"PA","Água Azul do Norte","Posto de Saude Velha Canada","Posto de Saúde","2329441"
"PA","Água Azul do Norte","Unidade de Saude da Familia II","Posto de Saúde","3420833"
"PA","Água Azul do Norte","Posto de Saude Vitoria da Uniao","Posto de Saúde","2329395"
"PA","Água Azul do Norte","Unidade de Saude da Familia I","Posto de Saúde","3420825"
"PA","Água Azul do Norte","Unidade Saude da Familia IV Paraguacu","Posto de Saúde","5520282"
"PA","Água Azul do Norte","Unidade Saude da Familia V Setor Bela Vista","Posto de Saúde","5688906"
"PA","Água Azul do Norte","Posto de Saude do Picadao","Posto de Saúde","5973554"
"PA","Alenquer","Posto de Saude de Camburao","Posto de Saúde","2331896"
"PA","Alenquer","Unidade de Saude da Familia Planalto","Posto de Saúde","2331918"
"PA","Alenquer","Unidade de Saude da Familia Maria Helena Coutinho","Posto de Saúde","5460514"
"PA","Alenquer","Centro Municipal de Saude de Alenquer","Centro de Saúde/unidade Básica","2331853"
